result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp,validator
,3.9018,avg_q2,-1,5000,1,1621546055.609838,,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,3.6418,avg_q3,-1,5000,1,1621546055.609838,,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,13.4288,avg_ppincimp,-1,5000,1,1621546055.609838,,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,0.928,avg_insured,-1,5000,1,1621546055.609838,,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,3.0856,avg_ppeducat,-1,5000,1,1621546055.609838,,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
"1.0,2.0,3.0,4.0,5.0","957,1617,1106,368,250",histogram_q1,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,30.0","2054,264,844,641,102,261,66,50,42,28,42,10,17,11,11,2,2,2,1,62,10,27,24,4,13,4,3,1,68",histogram_q2,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,30.0","2762,277,301,252,37,212,22,32,15,12,59,6,2,2,3,3,74,25,9,4,2,4,1,51",histogram_q3,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","930,901,687,544,99,98,50,74,54,57,284,205,202,94,24,45,20,21,11,22,130",histogram_ppincimp,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
"0.0,1.0","31,2231",histogram_insured,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
"1.0,2.0,3.0,4.0","1465,757,628,1033",histogram_ppeducat,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,10231.0,sum_q1,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,13355.0,sum_q2,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,8219.0,sum_q3,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,24753.0,sum_ppincimp,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,2231.0,sum_insured,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,8995.0,sum_ppeducat,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,5000,count_q1,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,5000,count_q2,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,5000,count_q3,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,5000,count_ppincimp,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,5000,count_insured,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,5000,count_ppeducat,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,2.380409492787343,avg_q1,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,2.862194599228461,avg_q2,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,1.972402207823374,avg_q3,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,5.437829525483304,avg_ppincimp,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,0.9862953138815208,avg_insured,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
,2.316507854751481,avg_ppeducat,71.06,5000,1,1621546055.609838,gretel,4,0.1,0.3,100,505.9433243274689,0.001,0,1,32,2021-05-14T19:32:08,gretel
